기간,공장,공정코드,총_양품수량,총_생산수량,목표_총_생산량,양품수_기준_달성률(%),일일_목표량,운영일수
2024-08-31,C관(2공장),[45] 하이드레이션/전면검사,720895.0,723120.0,650698.0,110.79,650698.0,1
2024-08-31,C관(2공장),[80] 누수/규격검사,669960.0,673700.0,609677.0,109.89,609677.0,1
2024-08-31,S관(3공장),[10] 사출조립,177339.0,211413.0,183871.0,96.45,183871.0,1
2024-08-31,S관(3공장),[20] 분리,162378.0,206773.0,183871.0,88.31,183871.0,1
2024-08-31,S관(3공장),[45] 하이드레이션/전면검사,237910.0,239990.0,116759.0,203.76,116759.0,1
2024-08-31,S관(3공장),[80] 누수/규격검사,171995.0,175210.0,100645.0,170.89,100645.0,1
2024-09-01,A관(1공장),[10] 사출조립,226781.0,242162.0,197367.0,114.9,197367.0,1
2024-09-01,A관(1공장),[20] 분리,143840.0,183611.0,197367.0,72.88,197367.0,1
2024-09-01,A관(1공장),[45] 하이드레이션/전면검사,111424.0,111424.0,118500.0,94.03,118500.0,1
2024-09-01,A관(1공장),[80] 누수/규격검사,106136.0,107856.0,112903.0,94.01,112903.0,1
2024-09-01,C관(2공장),[10] 사출조립,754421.0,869653.0,742386.0,101.62,742386.0,1
2024-09-01,C관(2공장),[20] 분리,792337.0,968286.0,742386.0,106.73,742386.0,1
2024-09-01,C관(2공장),[45] 하이드레이션/전면검사,631251.0,638326.0,650698.0,97.01,650698.0,1
2024-09-01,C관(2공장),[80] 누수/규격검사,673441.0,679216.0,609677.0,110.46,609677.0,1
2024-09-01,S관(3공장),[10] 사출조립,153854.0,181449.0,183871.0,83.67,183871.0,1
2024-09-01,S관(3공장),[20] 분리,20665.0,28882.0,183871.0,11.24,183871.0,1
2024-09-01,S관(3공장),[45] 하이드레이션/전면검사,221910.0,223705.0,116759.0,190.06,116759.0,1
2024-09-01,S관(3공장),[80] 누수/규격검사,166665.0,167170.0,100645.0,165.6,100645.0,1
2024-09-02,A관(1공장),[10] 사출조립,219299.0,226585.0,197367.0,111.11,197367.0,1
2024-09-02,A관(1공장),[20] 분리,116996.0,147394.0,197367.0,59.28,197367.0,1
2024-09-02,A관(1공장),[45] 하이드레이션/전면검사,117947.0,117947.0,118500.0,99.53,118500.0,1
2024-09-02,A관(1공장),[80] 누수/규격검사,127544.0,130726.0,112903.0,112.97,112903.0,1
2024-09-02,C관(2공장),[10] 사출조립,844353.0,973867.0,742386.0,113.74,742386.0,1
2024-09-02,C관(2공장),[20] 분리,808930.0,972049.0,742386.0,108.96,742386.0,1
2024-09-02,C관(2공장),[45] 하이드레이션/전면검사,747770.0,752774.0,650698.0,114.92,650698.0,1
2024-09-02,C관(2공장),[80] 누수/규격검사,704142.0,710587.0,609677.0,115.49,609677.0,1
2024-09-02,S관(3공장),[10] 사출조립,219953.0,245416.0,183871.0,119.62,183871.0,1
2024-09-02,S관(3공장),[20] 분리,350748.0,434467.0,183871.0,190.76,183871.0,1
2024-09-02,S관(3공장),[45] 하이드레이션/전면검사,120885.0,122455.0,116759.0,103.53,116759.0,1
2024-09-02,S관(3공장),[80] 누수/규격검사,131015.0,131390.0,100645.0,130.18,100645.0,1
2024-09-03,A관(1공장),[10] 사출조립,223351.0,233794.0,197367.0,113.17,197367.0,1
2024-09-03,A관(1공장),[20] 분리,107916.0,139463.0,197367.0,54.68,197367.0,1
2024-09-03,A관(1공장),[45] 하이드레이션/전면검사,117041.0,117041.0,118500.0,98.77,118500.0,1
2024-09-03,A관(1공장),[80] 누수/규격검사,119351.0,119784.0,112903.0,105.71,112903.0,1
2024-09-03,C관(2공장),[10] 사출조립,835352.0,963124.0,742386.0,112.52,742386.0,1
2024-09-03,C관(2공장),[20] 분리,822139.0,988215.0,742386.0,110.74,742386.0,1
2024-09-03,C관(2공장),[45] 하이드레이션/전면검사,811855.0,818701.0,650698.0,124.77,650698.0,1
2024-09-03,C관(2공장),[80] 누수/규격검사,658365.0,668200.0,609677.0,107.99,609677.0,1
2024-09-03,S관(3공장),[10] 사출조립,117572.0,130336.0,183871.0,63.94,183871.0,1
2024-09-03,S관(3공장),[20] 분리,104217.0,146112.0,183871.0,56.68,183871.0,1
2024-09-03,S관(3공장),[45] 하이드레이션/전면검사,116595.0,117900.0,116759.0,99.86,116759.0,1
2024-09-03,S관(3공장),[80] 누수/규격검사,160302.0,160792.0,100645.0,159.27,100645.0,1
2024-09-04,A관(1공장),[10] 사출조립,208879.0,222966.0,197367.0,105.83,197367.0,1
2024-09-04,A관(1공장),[20] 분리,103445.0,138922.0,197367.0,52.41,197367.0,1
2024-09-04,A관(1공장),[45] 하이드레이션/전면검사,116093.0,116277.0,118500.0,97.97,118500.0,1
2024-09-04,A관(1공장),[80] 누수/규격검사,93209.0,93496.0,112903.0,82.56,112903.0,1
2024-09-04,C관(2공장),[10] 사출조립,706865.0,793949.0,742386.0,95.22,742386.0,1
2024-09-04,C관(2공장),[20] 분리,787421.0,938870.0,742386.0,106.07,742386.0,1
2024-09-04,C관(2공장),[45] 하이드레이션/전면검사,795415.0,803635.0,650698.0,122.24,650698.0,1
2024-09-04,C관(2공장),[80] 누수/규격검사,708380.0,719090.0,609677.0,116.19,609677.0,1
2024-09-04,S관(3공장),[10] 사출조립,200042.0,222261.0,183871.0,108.79,183871.0,1
2024-09-04,S관(3공장),[20] 분리,206639.0,260627.0,183871.0,112.38,183871.0,1
2024-09-04,S관(3공장),[45] 하이드레이션/전면검사,176490.0,177732.0,116759.0,151.16,116759.0,1
2024-09-04,S관(3공장),[80] 누수/규격검사,164955.0,166430.0,100645.0,163.9,100645.0,1
2024-09-05,A관(1공장),[10] 사출조립,252596.0,275191.0,197367.0,127.98,197367.0,1
2024-09-05,A관(1공장),[20] 분리,122164.0,145798.0,197367.0,61.9,197367.0,1
2024-09-05,A관(1공장),[45] 하이드레이션/전면검사,96867.0,102472.0,118500.0,81.74,118500.0,1
2024-09-05,A관(1공장),[80] 누수/규격검사,86912.0,87560.0,112903.0,76.98,112903.0,1
2024-09-05,C관(2공장),[10] 사출조립,731743.0,865922.0,742386.0,98.57,742386.0,1
2024-09-05,C관(2공장),[20] 분리,815988.0,947348.0,742386.0,109.91,742386.0,1
2024-09-05,C관(2공장),[45] 하이드레이션/전면검사,772505.0,773367.0,650698.0,118.72,650698.0,1
2024-09-05,C관(2공장),[80] 누수/규격검사,763535.0,768980.0,609677.0,125.24,609677.0,1
2024-09-05,S관(3공장),[10] 사출조립,198434.0,224998.0,183871.0,107.92,183871.0,1
2024-09-05,S관(3공장),[20] 분리,216058.0,274555.0,183871.0,117.51,183871.0,1
2024-09-05,S관(3공장),[45] 하이드레이션/전면검사,84490.0,85288.0,116759.0,72.36,116759.0,1
2024-09-05,S관(3공장),[80] 누수/규격검사,117087.0,117543.0,100645.0,116.34,100645.0,1
2024-09-06,A관(1공장),[10] 사출조립,304162.0,329506.0,197367.0,154.11,197367.0,1
2024-09-06,A관(1공장),[20] 분리,107567.0,131664.0,197367.0,54.5,197367.0,1
2024-09-06,A관(1공장),[45] 하이드레이션/전면검사,140999.0,141649.0,118500.0,118.99,118500.0,1
2024-09-06,A관(1공장),[80] 누수/규격검사,112636.0,113765.0,112903.0,99.76,112903.0,1
2024-09-06,C관(2공장),[10] 사출조립,773871.0,874313.0,742386.0,104.24,742386.0,1
2024-09-06,C관(2공장),[20] 분리,834901.0,979985.0,742386.0,112.46,742386.0,1
2024-09-06,C관(2공장),[45] 하이드레이션/전면검사,803359.0,804312.0,650698.0,123.46,650698.0,1
2024-09-06,C관(2공장),[80] 누수/규격검사,755165.0,764330.0,609677.0,123.86,609677.0,1
2024-09-06,S관(3공장),[10] 사출조립,105895.0,143168.0,183871.0,57.59,183871.0,1
2024-09-06,S관(3공장),[20] 분리,110259.0,140839.0,183871.0,59.97,183871.0,1
2024-09-06,S관(3공장),[45] 하이드레이션/전면검사,203185.0,204768.0,116759.0,174.02,116759.0,1
2024-09-06,S관(3공장),[80] 누수/규격검사,139964.0,140315.0,100645.0,139.07,100645.0,1
2024-09-07,A관(1공장),[10] 사출조립,261048.0,278585.0,197367.0,132.27,197367.0,1
2024-09-07,A관(1공장),[20] 분리,66375.0,87348.0,197367.0,33.63,197367.0,1
2024-09-07,A관(1공장),[45] 하이드레이션/전면검사,64317.0,64317.0,118500.0,54.28,118500.0,1
2024-09-07,A관(1공장),[80] 누수/규격검사,91588.0,91769.0,112903.0,81.12,112903.0,1
2024-09-07,C관(2공장),[10] 사출조립,601541.0,675571.0,742386.0,81.03,742386.0,1
2024-09-07,C관(2공장),[20] 분리,839903.0,1006369.0,742386.0,113.14,742386.0,1
2024-09-07,C관(2공장),[45] 하이드레이션/전면검사,1033875.0,1038876.0,650698.0,158.89,650698.0,1
2024-09-07,C관(2공장),[80] 누수/규격검사,711550.0,716955.0,609677.0,116.71,609677.0,1
2024-09-07,S관(3공장),[10] 사출조립,235502.0,248775.0,183871.0,128.08,183871.0,1
2024-09-07,S관(3공장),[20] 분리,210967.0,265186.0,183871.0,114.74,183871.0,1
2024-09-07,S관(3공장),[45] 하이드레이션/전면검사,80590.0,84014.0,116759.0,69.02,116759.0,1
2024-09-07,S관(3공장),[80] 누수/규격검사,131740.0,133965.0,100645.0,130.9,100645.0,1
2024-09-08,A관(1공장),[10] 사출조립,309725.0,332968.0,197367.0,156.93,197367.0,1
2024-09-08,A관(1공장),[20] 분리,55152.0,80176.0,197367.0,27.94,197367.0,1
2024-09-08,A관(1공장),[45] 하이드레이션/전면검사,80187.0,80187.0,118500.0,67.67,118500.0,1
2024-09-08,A관(1공장),[80] 누수/규격검사,104669.0,105095.0,112903.0,92.71,112903.0,1
2024-09-08,C관(2공장),[10] 사출조립,791650.0,912091.0,742386.0,106.64,742386.0,1
2024-09-08,C관(2공장),[20] 분리,788702.0,943544.0,742386.0,106.24,742386.0,1
2024-09-08,C관(2공장),[45] 하이드레이션/전면검사,970240.0,971388.0,650698.0,149.11,650698.0,1
2024-09-08,C관(2공장),[80] 누수/규격검사,868725.0,874435.0,609677.0,142.49,609677.0,1
2024-09-08,S관(3공장),[10] 사출조립,412949.0,443344.0,183871.0,224.59,183871.0,1
2024-09-08,S관(3공장),[20] 분리,405505.0,471722.0,183871.0,220.54,183871.0,1
2024-09-08,S관(3공장),[45] 하이드레이션/전면검사,193550.0,195076.0,116759.0,165.77,116759.0,1
2024-09-08,S관(3공장),[80] 누수/규격검사,142253.0,142693.0,100645.0,141.34,100645.0,1
2024-09-09,A관(1공장),[10] 사출조립,248929.0,261028.0,197367.0,126.12,197367.0,1
2024-09-09,A관(1공장),[20] 분리,69402.0,102835.0,197367.0,35.16,197367.0,1
2024-09-09,A관(1공장),[45] 하이드레이션/전면검사,138687.0,139087.0,118500.0,117.04,118500.0,1
2024-09-09,A관(1공장),[80] 누수/규격검사,119515.0,120682.0,112903.0,105.86,112903.0,1
2024-09-09,C관(2공장),[10] 사출조립,655236.0,763785.0,742386.0,88.26,742386.0,1
2024-09-09,C관(2공장),[20] 분리,801360.0,950758.0,742386.0,107.94,742386.0,1
2024-09-09,C관(2공장),[45] 하이드레이션/전면검사,876719.0,877771.0,650698.0,134.74,650698.0,1
2024-09-09,C관(2공장),[80] 누수/규격검사,760765.0,763705.0,609677.0,124.78,609677.0,1
2024-09-09,S관(3공장),[10] 사출조립,146562.0,186628.0,183871.0,79.71,183871.0,1
2024-09-09,S관(3공장),[20] 분리,126857.0,177690.0,183871.0,68.99,183871.0,1
2024-09-09,S관(3공장),[45] 하이드레이션/전면검사,126060.0,126504.0,116759.0,107.97,116759.0,1
2024-09-09,S관(3공장),[80] 누수/규격검사,131158.0,132284.0,100645.0,130.32,100645.0,1
2024-09-10,A관(1공장),[10] 사출조립,222241.0,240437.0,197367.0,112.6,197367.0,1
2024-09-10,A관(1공장),[20] 분리,56456.0,81844.0,197367.0,28.6,197367.0,1
2024-09-10,A관(1공장),[45] 하이드레이션/전면검사,126584.0,129653.0,118500.0,106.82,118500.0,1
2024-09-10,A관(1공장),[80] 누수/규격검사,128335.0,129143.0,112903.0,113.67,112903.0,1
2024-09-10,C관(2공장),[10] 사출조립,729678.0,828823.0,742386.0,98.29,742386.0,1
2024-09-10,C관(2공장),[20] 분리,756569.0,900785.0,742386.0,101.91,742386.0,1
2024-09-10,C관(2공장),[45] 하이드레이션/전면검사,703192.0,704007.0,650698.0,108.07,650698.0,1
2024-09-10,C관(2공장),[80] 누수/규격검사,744160.0,752400.0,609677.0,122.06,609677.0,1
2024-09-10,S관(3공장),[10] 사출조립,290958.0,333667.0,183871.0,158.24,183871.0,1
2024-09-10,S관(3공장),[20] 분리,213523.0,269009.0,183871.0,116.13,183871.0,1
2024-09-10,S관(3공장),[45] 하이드레이션/전면검사,90655.0,91159.0,116759.0,77.64,116759.0,1
2024-09-10,S관(3공장),[80] 누수/규격검사,119055.0,119405.0,100645.0,118.29,100645.0,1
2024-09-11,A관(1공장),[10] 사출조립,196788.0,209736.0,197367.0,99.71,197367.0,1
2024-09-11,A관(1공장),[20] 분리,53776.0,74218.0,197367.0,27.25,197367.0,1
2024-09-11,A관(1공장),[45] 하이드레이션/전면검사,94705.0,95805.0,118500.0,79.92,118500.0,1
2024-09-11,A관(1공장),[80] 누수/규격검사,109923.0,110192.0,112903.0,97.36,112903.0,1
2024-09-11,C관(2공장),[10] 사출조립,785265.0,924010.0,742386.0,105.78,742386.0,1
2024-09-11,C관(2공장),[20] 분리,753489.0,907163.0,742386.0,101.5,742386.0,1
2024-09-11,C관(2공장),[45] 하이드레이션/전면검사,803231.0,804748.0,650698.0,123.44,650698.0,1
2024-09-11,C관(2공장),[80] 누수/규격검사,724343.0,732901.0,609677.0,118.81,609677.0,1
2024-09-11,S관(3공장),[10] 사출조립,170453.0,186251.0,183871.0,92.7,183871.0,1
2024-09-11,S관(3공장),[20] 분리,213727.0,281161.0,183871.0,116.24,183871.0,1
2024-09-11,S관(3공장),[45] 하이드레이션/전면검사,172090.0,173011.0,116759.0,147.39,116759.0,1
2024-09-11,S관(3공장),[80] 누수/규격검사,99851.0,101498.0,100645.0,99.21,100645.0,1
2024-09-12,A관(1공장),[10] 사출조립,204987.0,219161.0,197367.0,103.86,197367.0,1
2024-09-12,A관(1공장),[20] 분리,60744.0,86873.0,197367.0,30.78,197367.0,1
2024-09-12,A관(1공장),[45] 하이드레이션/전면검사,105601.0,107112.0,118500.0,89.11,118500.0,1
2024-09-12,A관(1공장),[80] 누수/규격검사,96321.0,97629.0,112903.0,85.31,112903.0,1
2024-09-12,C관(2공장),[10] 사출조립,857269.0,985017.0,742386.0,115.47,742386.0,1
2024-09-12,C관(2공장),[20] 분리,790584.0,936574.0,742386.0,106.49,742386.0,1
2024-09-12,C관(2공장),[45] 하이드레이션/전면검사,849563.0,850921.0,650698.0,130.56,650698.0,1
2024-09-12,C관(2공장),[80] 누수/규격검사,730566.0,740302.0,609677.0,119.83,609677.0,1
2024-09-12,S관(3공장),[10] 사출조립,158216.0,169402.0,183871.0,86.05,183871.0,1
2024-09-12,S관(3공장),[20] 분리,235594.0,295292.0,183871.0,128.13,183871.0,1
2024-09-12,S관(3공장),[45] 하이드레이션/전면검사,137485.0,138048.0,116759.0,117.75,116759.0,1
2024-09-12,S관(3공장),[80] 누수/규격검사,155016.0,155540.0,100645.0,154.02,100645.0,1
2024-09-13,A관(1공장),[10] 사출조립,302326.0,328240.0,197367.0,153.18,197367.0,1
2024-09-13,A관(1공장),[20] 분리,63094.0,93608.0,197367.0,31.97,197367.0,1
2024-09-13,A관(1공장),[45] 하이드레이션/전면검사,111918.0,111918.0,118500.0,94.45,118500.0,1
2024-09-13,A관(1공장),[80] 누수/규격검사,93040.0,95005.0,112903.0,82.41,112903.0,1
2024-09-13,C관(2공장),[10] 사출조립,785270.0,908508.0,742386.0,105.78,742386.0,1
2024-09-13,C관(2공장),[20] 분리,792473.0,940815.0,742386.0,106.75,742386.0,1
2024-09-13,C관(2공장),[45] 하이드레이션/전면검사,674081.0,675651.0,650698.0,103.59,650698.0,1
2024-09-13,C관(2공장),[80] 누수/규격검사,774483.0,780156.0,609677.0,127.03,609677.0,1
2024-09-13,S관(3공장),[10] 사출조립,183377.0,219816.0,183871.0,99.73,183871.0,1
2024-09-13,S관(3공장),[20] 분리,104552.0,146547.0,183871.0,56.86,183871.0,1
2024-09-13,S관(3공장),[45] 하이드레이션/전면검사,124070.0,124827.0,116759.0,106.26,116759.0,1
2024-09-13,S관(3공장),[80] 누수/규격검사,115374.0,116422.0,100645.0,114.63,100645.0,1
2024-09-14,A관(1공장),[10] 사출조립,344924.0,365288.0,197367.0,174.76,197367.0,1
2024-09-14,A관(1공장),[20] 분리,76857.0,104890.0,197367.0,38.94,197367.0,1
2024-09-14,A관(1공장),[45] 하이드레이션/전면검사,93854.0,93916.0,118500.0,79.2,118500.0,1
2024-09-14,A관(1공장),[80] 누수/규격검사,132238.0,132618.0,112903.0,117.13,112903.0,1
2024-09-14,C관(2공장),[10] 사출조립,754384.0,891980.0,742386.0,101.62,742386.0,1
2024-09-14,C관(2공장),[20] 분리,804641.0,967411.0,742386.0,108.39,742386.0,1
2024-09-14,C관(2공장),[45] 하이드레이션/전면검사,636412.0,637941.0,650698.0,97.8,650698.0,1
2024-09-14,C관(2공장),[80] 누수/규격검사,693692.0,695566.0,609677.0,113.78,609677.0,1
2024-09-14,S관(3공장),[10] 사출조립,194893.0,220824.0,183871.0,105.99,183871.0,1
2024-09-14,S관(3공장),[20] 분리,121509.0,184947.0,183871.0,66.08,183871.0,1
2024-09-14,S관(3공장),[45] 하이드레이션/전면검사,115190.0,115749.0,116759.0,98.66,116759.0,1
2024-09-14,S관(3공장),[80] 누수/규격검사,139300.0,139722.0,100645.0,138.41,100645.0,1
2024-09-15,A관(1공장),[10] 사출조립,331846.0,352512.0,197367.0,168.14,197367.0,1
2024-09-15,A관(1공장),[20] 분리,50217.0,71231.0,197367.0,25.44,197367.0,1
2024-09-15,A관(1공장),[45] 하이드레이션/전면검사,78055.0,78055.0,118500.0,65.87,118500.0,1
2024-09-15,A관(1공장),[80] 누수/규격검사,96979.0,97337.0,112903.0,85.9,112903.0,1
2024-09-15,C관(2공장),[10] 사출조립,868053.0,999701.0,742386.0,116.93,742386.0,1
2024-09-15,C관(2공장),[20] 분리,732209.0,861822.0,742386.0,98.63,742386.0,1
2024-09-15,C관(2공장),[45] 하이드레이션/전면검사,85433.0,86212.0,650698.0,13.13,650698.0,1
2024-09-15,C관(2공장),[80] 누수/규격검사,637557.0,639195.0,609677.0,104.57,609677.0,1
2024-09-15,S관(3공장),[10] 사출조립,148090.0,202048.0,183871.0,80.54,183871.0,1
2024-09-15,S관(3공장),[20] 분리,176785.0,214605.0,183871.0,96.15,183871.0,1
2024-09-15,S관(3공장),[45] 하이드레이션/전면검사,40495.0,40642.0,116759.0,34.68,116759.0,1
2024-09-15,S관(3공장),[80] 누수/규격검사,107122.0,107363.0,100645.0,106.44,100645.0,1
2024-09-19,A관(1공장),[10] 사출조립,200735.0,208169.0,197367.0,101.71,197367.0,1
2024-09-19,A관(1공장),[20] 분리,59033.0,86584.0,197367.0,29.91,197367.0,1
2024-09-19,A관(1공장),[45] 하이드레이션/전면검사,115448.0,115448.0,118500.0,97.42,118500.0,1
2024-09-19,A관(1공장),[80] 누수/규격검사,107108.0,107620.0,112903.0,94.87,112903.0,1
2024-09-19,C관(2공장),[10] 사출조립,347289.0,417896.0,742386.0,46.78,742386.0,1
2024-09-19,C관(2공장),[20] 분리,781835.0,928131.0,742386.0,105.31,742386.0,1
2024-09-19,C관(2공장),[45] 하이드레이션/전면검사,781145.0,782825.0,650698.0,120.05,650698.0,1
2024-09-19,C관(2공장),[80] 누수/규격검사,585150.0,589860.0,609677.0,95.98,609677.0,1
2024-09-19,S관(3공장),[20] 분리,125452.0,171524.0,183871.0,68.23,183871.0,1
2024-09-19,S관(3공장),[45] 하이드레이션/전면검사,147160.0,148087.0,116759.0,126.04,116759.0,1
2024-09-19,S관(3공장),[80] 누수/규격검사,30570.0,30940.0,100645.0,30.37,100645.0,1
2024-09-20,A관(1공장),[10] 사출조립,344588.0,352608.0,197367.0,174.59,197367.0,1
2024-09-20,A관(1공장),[20] 분리,72648.0,103989.0,197367.0,36.81,197367.0,1
2024-09-20,A관(1공장),[45] 하이드레이션/전면검사,125986.0,125986.0,118500.0,106.32,118500.0,1
2024-09-20,A관(1공장),[80] 누수/규격검사,117970.0,118486.0,112903.0,104.49,112903.0,1
2024-09-20,C관(2공장),[10] 사출조립,651599.0,767197.0,742386.0,87.77,742386.0,1
2024-09-20,C관(2공장),[20] 분리,788967.0,940014.0,742386.0,106.27,742386.0,1
2024-09-20,C관(2공장),[45] 하이드레이션/전면검사,892494.0,894978.0,650698.0,137.16,650698.0,1
2024-09-20,C관(2공장),[80] 누수/규격검사,606602.0,613517.0,609677.0,99.5,609677.0,1
2024-09-20,S관(3공장),[10] 사출조립,64192.0,69872.0,183871.0,34.91,183871.0,1
2024-09-20,S관(3공장),[20] 분리,89103.0,126763.0,183871.0,48.46,183871.0,1
2024-09-20,S관(3공장),[45] 하이드레이션/전면검사,211895.0,213387.0,116759.0,181.48,116759.0,1
2024-09-20,S관(3공장),[80] 누수/규격검사,123886.0,124091.0,100645.0,123.09,100645.0,1
2024-09-21,A관(1공장),[10] 사출조립,407185.0,423723.0,197367.0,206.31,197367.0,1
